,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
9,10,2004,2004-11-21,10,11,,SDG,@,OAK,W 23-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
10,11,2004,2004-11-28,11,12,,SDG,@,KAN,W 34-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
11,12,2004,2004-12-05,12,13,,SDG,,DEN,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
12,13,2004,2004-12-12,13,14,,SDG,,TAM,W 31-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
13,14,2004,2004-12-19,14,15,,SDG,@,CLE,W 21-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Philip Rivers,RivePh00
14,15,2004,2004-12-26,15,16,,SDG,@,IND,L 31-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Philip Rivers,RivePh00
15,16,2004,2005-01-02,16,17,23.025,SDG,,KAN,W 24-17,,5,8,62.50,33,1,0,110.9,1,10,4.13,6.63,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,,,,,,,Philip Rivers,RivePh00
16,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Philip Rivers,RivePh00
17,17,2005,2005-09-11,1,1,,SDG,,DAL,L 24-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
18,18,2005,2005-09-18,2,2,,SDG,@,DEN,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
19,19,2005,2005-09-25,3,3,,SDG,,NYG,W 45-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
20,20,2005,2005-10-02,4,4,,SDG,@,NWE,W 41-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
21,21,2005,2005-10-10,5,5,,SDG,,PIT,L 22-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
22,22,2005,2005-10-16,6,6,,SDG,@,OAK,W 27-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
23,23,2005,2005-10-23,7,7,,SDG,@,PHI,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
24,24,2005,2005-10-30,8,8,,SDG,,KAN,W 28-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
25,25,2005,2005-11-06,9,9,,SDG,@,NYJ,W 31-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
26,26,2005,2005-11-20,10,11,23.347,SDG,,BUF,W 48-10,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
27,27,2005,2005-11-27,11,12,,SDG,@,WAS,W 23-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
28,28,2005,2005-12-04,12,13,,SDG,,OAK,W 34-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
29,29,2005,2005-12-11,13,14,,SDG,,MIA,L 21-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
30,30,2005,2005-12-18,14,15,,SDG,@,IND,W 26-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
31,31,2005,2005-12-24,15,16,,SDG,@,KAN,L 7-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Philip Rivers,RivePh00
32,32,2005,2005-12-31,16,17,24.023,SDG,,DEN,L 7-23,,12,22,54.55,115,0,1,50.4,3,16,5.23,3.18,0,0,,0,0,0,0,,0,0.0%,,0,0,2,0,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Philip Rivers,RivePh00
34,33,2006,2006-09-11,1,1,24.277,SDG,@,OAK,W 27-0,*,8,11,72.73,108,1,0,133.9,0,0,9.82,11.64,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-7,0,,,,,,,,Philip Rivers,RivePh00
35,34,2006,2006-09-17,2,2,24.283,SDG,,TEN,W 40-7,*,25,35,71.43,235,1,0,99.1,0,0,6.71,7.29,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
36,35,2006,2006-10-01,3,4,24.297,SDG,@,BAL,L 13-16,*,13,22,59.09,145,1,1,75.0,1,11,6.59,5.45,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-1,0,,,,,,,,Philip Rivers,RivePh00
37,36,2006,2006-10-08,4,5,24.304,SDG,,PIT,W 23-13,*,24,37,64.86,242,2,1,90.1,4,20,6.54,6.41,6,24,4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
38,37,2006,2006-10-15,5,6,24.311,SDG,@,SFO,W 48-19,*,29,39,74.36,334,2,0,116.8,0,0,8.56,9.59,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
39,38,2006,2006-10-22,6,7,24.318,SDG,@,KAN,L 27-30,*,25,43,58.14,266,2,1,82.1,4,15,6.19,6.07,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
40,39,2006,2006-10-29,7,8,24.325,SDG,,STL,W 38-24,*,15,23,65.22,206,1,0,108.2,1,3,8.96,9.83,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
41,40,2006,2006-11-05,8,9,24.332,SDG,,CLE,W 32-25,*,19,28,67.86,211,0,0,90.0,3,20,7.54,7.54,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,-4,0,,,,,,,,Philip Rivers,RivePh00
42,41,2006,2006-11-12,9,10,24.339,SDG,@,CIN,W 49-41,*,24,36,66.67,338,3,0,124.5,3,14,9.39,11.06,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
43,42,2006,2006-11-19,10,11,24.346,SDG,@,DEN,W 35-27,*,19,26,73.08,222,2,2,92.1,1,5,8.54,6.62,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
44,43,2006,2006-11-26,11,12,24.353,SDG,,OAK,W 21-14,*,14,31,45.16,133,0,1,44.2,1,2,4.29,2.84,5,-1,-0.20,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
45,44,2006,2006-12-03,12,13,24.360,SDG,@,BUF,W 24-21,*,17,29,58.62,160,1,0,85.4,3,22,5.52,6.21,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,3,1,0,1,-3,0,,,,,,,,Philip Rivers,RivePh00
46,45,2006,2006-12-10,13,14,25.002,SDG,,DEN,W 48-20,*,15,23,65.22,279,2,0,136.0,1,3,12.13,13.87,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
47,46,2006,2006-12-17,14,15,25.009,SDG,,KAN,W 20-9,*,8,23,34.78,97,0,2,12.4,2,9,4.22,0.30,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
48,47,2006,2006-12-24,15,16,25.016,SDG,@,SEA,W 20-17,*,10,30,33.33,181,2,0,77.2,1,9,6.03,7.37,4,6,1.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-10,0,,,,,,,,Philip Rivers,RivePh00
49,48,2006,2006-12-31,16,17,25.023,SDG,,ARI,W 27-20,*,19,24,79.17,231,2,1,117.2,2,11,9.63,9.42,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Philip Rivers,RivePh00
51,49,2007,2007-09-09,1,1,25.275,SDG,,CHI,W 14-3,*,22,31,70.97,190,0,1,73.3,3,21,6.13,4.68,5,-1,-0.20,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-1,0,,,,,,,,Philip Rivers,RivePh00
52,50,2007,2007-09-16,2,2,25.282,SDG,@,NWE,L 14-38,*,19,30,63.33,179,2,2,74.2,3,30,5.97,4.30,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
53,51,2007,2007-09-23,3,3,25.289,SDG,@,GNB,L 24-31,*,27,36,75.00,306,3,1,116.2,2,15,8.50,8.92,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
54,52,2007,2007-09-30,4,4,25.296,SDG,,KAN,L 16-30,*,21,42,50.00,211,0,2,44.8,1,11,5.02,2.88,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
55,53,2007,2007-10-07,5,5,25.303,SDG,@,DEN,W 41-3,*,13,18,72.22,270,2,0,151.4,0,0,15.00,17.22,2,-3,-1.50,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
56,54,2007,2007-10-14,6,6,25.310,SDG,,OAK,W 28-14,*,14,21,66.67,156,0,1,68.8,0,0,7.43,5.29,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
57,55,2007,2007-10-28,7,8,25.324,SDG,,HOU,W 35-10,*,7,11,63.64,130,3,0,143.9,1,2,11.82,17.27,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
58,56,2007,2007-11-04,8,9,25.331,SDG,@,MIN,L 17-35,*,19,42,45.24,197,0,1,49.4,1,10,4.69,3.62,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,3,1,0,2,-2,0,,,,,,,,Philip Rivers,RivePh00
59,57,2007,2007-11-11,9,10,25.338,SDG,,IND,W 23-21,*,13,24,54.17,104,0,2,30.6,2,18,4.33,0.58,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,-1,0,,,,,,,,Philip Rivers,RivePh00
60,58,2007,2007-11-18,10,11,25.345,SDG,@,JAX,L 17-24,*,22,40,55.00,309,1,2,67.6,0,0,7.73,5.98,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
61,59,2007,2007-11-25,11,12,25.352,SDG,,BAL,W 32-14,*,25,35,71.43,249,3,0,119.8,0,0,7.11,8.83,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Philip Rivers,RivePh00
