,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 40_level_0,qb,qb_tag
9,10,2004,2004-11-21,10,11,23.323,NYG,,ATL,L 10-14,*,17,37,45.95,162,1,2,45.1,1,4,4.38,2.49,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
10,11,2004,2004-11-28,11,12,23.330,NYG,,PHI,L 6-27,*,6,21,28.57,148,0,2,16.9,5,37,7.05,2.76,2,18,9.00,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
11,12,2004,2004-12-05,12,13,23.337,NYG,@,WAS,L 7-31,*,12,25,48.00,113,0,0,60.9,1,6,4.52,4.52,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
12,13,2004,2004-12-12,13,14,23.344,NYG,@,BAL,L 14-37,*,4,18,22.22,27,0,2,0.0,2,9,1.50,-3.50,1,0,0.00,0,0,0,1,0,0,0,-9,0,,,,,,,,Eli Manning,MannEl00
13,14,2004,2004-12-18,14,15,23.350,NYG,,PIT,L 30-33,*,16,23,69.57,182,2,1,103.9,0,0,7.91,7.70,2,18,9.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
14,15,2004,2004-12-26,15,16,23.358,NYG,@,CIN,L 22-23,*,19,37,51.35,201,0,1,56.2,2,17,5.43,4.22,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
15,16,2004,2005-01-02,16,17,23.365,NYG,,DAL,W 28-24,*,18,27,66.67,144,3,1,101.5,1,7,5.33,5.89,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
16,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Eli Manning,MannEl00
17,17,2005,2005-09-11,1,1,24.251,NYG,,ARI,W 42-19,*,10,23,43.48,172,2,2,62.2,3,18,7.48,5.30,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
18,18,2005,2005-09-19,2,2,24.259,NYG,@,NOR,W 27-10,*,13,24,54.17,165,1,0,89.8,0,0,6.88,7.71,3,0,0.00,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
19,19,2005,2005-09-25,3,3,24.265,NYG,@,SDG,L 23-45,*,24,41,58.54,352,2,0,102.9,2,14,8.59,9.56,3,13,4.33,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
20,20,2005,2005-10-02,4,4,24.272,NYG,,STL,W 44-24,*,19,35,54.29,296,4,0,120.7,1,4,8.46,10.74,2,-2,-1.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
21,21,2005,2005-10-16,5,6,24.286,NYG,@,DAL,L 13-16,*,14,29,48.28,215,1,1,70.3,4,36,7.41,6.55,1,10,10.00,0,0,0,1,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
22,22,2005,2005-10-23,6,7,24.293,NYG,,DEN,W 24-23,*,23,42,54.76,214,2,1,74.9,0,0,5.10,4.98,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
23,23,2005,2005-10-30,7,8,24.300,NYG,,WAS,W 36-0,*,12,31,38.71,146,1,1,51.3,2,22,4.71,3.90,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
24,24,2005,2005-11-06,8,9,24.307,NYG,@,SFO,W 24-6,*,18,33,54.55,251,1,0,89.3,0,0,7.61,8.21,3,-3,-1.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
25,25,2005,2005-11-13,9,10,24.314,NYG,,MIN,L 21-24,*,23,48,47.92,291,1,4,39.5,2,10,6.06,2.73,2,24,12.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
26,26,2005,2005-11-20,10,11,24.321,NYG,,PHI,W 27-17,*,17,26,65.38,218,3,0,130.0,5,18,8.38,10.69,3,7,2.33,0,0,0,2,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
27,27,2005,2005-11-27,11,12,24.328,NYG,@,SEA,L 21-24,*,29,53,54.72,344,2,1,79.4,3,20,6.49,6.40,2,15,7.50,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
28,28,2005,2005-12-04,12,13,24.335,NYG,,DAL,W 17-10,*,12,31,38.71,152,0,2,27.9,1,2,4.90,2.00,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
29,29,2005,2005-12-11,13,14,24.342,NYG,@,PHI,W 26-23,*,28,44,63.64,312,1,3,63.8,1,13,7.09,4.48,4,8,2.00,1,1,6,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
30,30,2005,2005-12-17,14,15,24.348,NYG,,KAN,W 27-17,*,17,32,53.13,186,1,1,68.0,1,3,5.81,5.03,2,-3,-1.50,0,0,0,1,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
31,31,2005,2005-12-24,15,16,24.355,NYG,@,WAS,L 20-35,*,23,41,56.10,244,1,1,71.6,1,11,5.95,5.34,2,13,6.50,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
32,32,2005,2005-12-31,16,17,24.362,NYG,@,OAK,W 30-21,*,12,24,50.00,204,1,0,93.1,2,13,8.50,9.33,2,-2,-1.00,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Eli Manning,MannEl00
34,33,2006,2006-09-10,1,1,25.250,NYG,,IND,L 21-26,*,20,34,58.82,247,2,1,88.7,0,0,7.26,7.12,1,0,0.00,0,0,0,1,1,0,0,-3,0,,,,,,,,Eli Manning,MannEl00
35,34,2006,2006-09-17,2,2,25.257,NYG,@,PHI,W 30-24,*,31,43,72.09,371,3,1,111.7,8,53,8.63,8.98,0,0,,0,0,0,2,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
36,35,2006,2006-09-24,3,3,25.264,NYG,@,SEA,L 30-42,*,24,36,66.67,275,3,3,82.5,1,11,7.64,5.56,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
37,36,2006,2006-10-08,4,5,25.278,NYG,,WAS,W 19-3,*,23,33,69.70,256,1,0,102.6,0,0,7.76,8.36,4,6,1.50,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
38,37,2006,2006-10-15,5,6,25.285,NYG,@,ATL,W 27-14,*,17,30,56.67,180,2,2,68.7,2,15,6.00,4.33,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
39,38,2006,2006-10-23,6,7,25.293,NYG,@,DAL,W 36-22,*,12,26,46.15,189,2,1,80.4,2,16,7.27,7.08,2,1,0.50,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
40,39,2006,2006-10-29,7,8,25.299,NYG,,TAM,W 17-3,*,16,31,51.61,154,1,0,76.5,2,11,4.97,5.61,1,-1,-1.00,0,0,0,1,0,0,1,0,0,,,,,,,,Eli Manning,MannEl00
41,40,2006,2006-11-05,8,9,25.306,NYG,,HOU,W 14-10,*,17,28,60.71,179,1,1,76.3,2,16,6.39,5.50,3,-3,-1.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
42,41,2006,2006-11-12,9,10,25.313,NYG,,CHI,L 20-38,*,14,32,43.75,121,0,2,28.3,2,22,3.78,0.97,1,0,0.00,0,0,0,3,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
43,42,2006,2006-11-20,10,11,25.321,NYG,@,JAX,L 10-26,*,19,41,46.34,230,1,2,51.9,1,8,5.61,3.90,1,-2,-2.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
44,43,2006,2006-11-26,11,12,25.327,NYG,@,TEN,L 21-24,*,18,28,64.29,143,1,2,59.1,0,0,5.11,2.61,2,8,4.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
45,44,2006,2006-12-03,12,13,25.334,NYG,,DAL,L 20-23,*,24,36,66.67,270,2,0,107.4,0,0,7.50,8.61,1,7,7.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
46,45,2006,2006-12-10,13,14,25.341,NYG,@,CAR,W 27-13,*,17,33,51.52,172,3,0,97.0,1,0,5.21,7.03,5,7,1.40,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
47,46,2006,2006-12-17,14,15,25.348,NYG,,PHI,L 22-36,*,28,40,70.00,282,0,2,69.0,1,12,7.05,4.80,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
48,47,2006,2006-12-24,15,16,25.355,NYG,,NOR,L 7-30,*,9,25,36.00,74,1,1,41.2,2,15,2.96,1.96,1,0,0.00,0,0,0,0,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
49,48,2006,2006-12-30,16,17,25.361,NYG,@,WAS,W 34-28,*,12,26,46.15,101,1,0,69.6,1,7,3.88,4.65,3,-2,-0.67,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Eli Manning,MannEl00
51,49,2007,2007-09-09,1,1,26.249,NYG,@,DAL,L 35-45,*,28,41,68.29,312,4,1,113.1,1,5,7.61,8.46,1,2,2.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
52,50,2007,2007-09-16,2,2,26.256,NYG,,GNB,L 13-35,*,16,29,55.17,211,1,1,75.5,1,8,7.28,6.41,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
53,51,2007,2007-09-23,3,3,26.263,NYG,@,WAS,W 24-17,*,21,36,58.33,232,1,2,63.7,2,13,6.44,4.50,1,-1,-1.00,0,0,0,1,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
54,52,2007,2007-09-30,4,4,26.270,NYG,,PHI,W 16-3,*,14,26,53.85,135,1,1,65.4,1,6,5.19,4.23,3,-5,-1.67,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
55,53,2007,2007-10-07,5,5,26.277,NYG,,NYJ,W 35-24,*,13,25,52.00,186,2,1,86.4,0,0,7.44,7.24,4,17,4.25,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
56,54,2007,2007-10-15,6,6,26.285,NYG,@,ATL,W 31-10,*,27,39,69.23,303,2,2,87.9,1,0,7.77,6.49,0,0,,0,0,0,1,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
57,55,2007,2007-10-21,7,7,26.291,NYG,,SFO,W 33-15,*,18,31,58.06,146,2,1,78.2,1,7,4.71,4.55,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
58,56,2007,2007-10-28,8,8,26.298,NYG,@,MIA,W 13-10,*,8,22,36.36,59,0,0,44.9,1,10,2.68,2.68,5,25,5.00,1,1,6,1,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
59,57,2007,2007-11-11,9,10,26.312,NYG,,DAL,L 20-31,*,23,34,67.65,236,1,2,72.7,5,42,6.94,4.88,1,3,3.00,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
60,58,2007,2007-11-18,10,11,26.319,NYG,@,DET,W 16-10,*,28,39,71.79,283,1,0,100.7,2,14,7.26,7.77,5,5,1.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
61,59,2007,2007-11-25,11,12,26.326,NYG,,MIN,L 17-41,*,21,49,42.86,273,1,4,33.8,3,39,5.57,2.31,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
62,60,2007,2007-12-02,12,13,26.333,NYG,@,CHI,W 21-16,*,16,27,59.26,195,1,2,63.0,2,14,7.22,4.63,1,2,2.00,0,0,0,1,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
63,61,2007,2007-12-09,13,14,26.340,NYG,@,PHI,W 16-13,*,17,31,54.84,219,1,0,88.0,2,12,7.06,7.71,2,7,3.50,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
64,62,2007,2007-12-16,14,15,26.347,NYG,,WAS,L 10-22,*,18,53,33.96,184,1,0,51.1,2,16,3.47,3.85,1,1,1.00,0,0,0,1,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
65,63,2007,2007-12-23,15,16,26.354,NYG,@,BUF,W 38-21,*,7,15,46.67,111,0,2,32.2,2,17,7.40,1.40,2,0,0.00,0,0,0,5,2,0,3,-4,0,,,,,,,,Eli Manning,MannEl00
66,64,2007,2007-12-29,16,17,26.360,NYG,,NWE,L 35-38,*,22,32,68.75,251,4,1,118.6,1,14,7.84,8.94,3,13,4.33,0,0,0,1,0,0,1,-1,0,,,,,,,,Eli Manning,MannEl00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Eli Manning,MannEl00
68,65,2008,2008-09-04,1,1,27.245,NYG,,WAS,W 16-7,*,19,35,54.29,216,0,1,61.1,2,16,6.17,4.89,2,-1,-0.50,1,1,6,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
69,66,2008,2008-09-14,2,2,27.255,NYG,@,STL,W 41-13,*,20,29,68.97,260,3,0,131.4,2,19,8.97,11.03,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
70,67,2008,2008-09-21,3,3,27.262,NYG,,CIN,W 26-23,*,26,43,60.47,289,1,0,88.2,0,0,6.72,7.19,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
71,68,2008,2008-10-05,4,5,27.276,NYG,,SEA,W 44-6,*,19,25,76.00,267,2,0,136.6,1,3,10.68,12.28,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
72,69,2008,2008-10-13,5,6,27.284,NYG,@,CLE,L 14-35,*,18,28,64.29,196,1,3,57.1,1,4,7.00,2.89,1,13,13.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
73,70,2008,2008-10-19,6,7,27.290,NYG,,SFO,W 29-17,*,16,31,51.61,161,1,0,77.5,0,0,5.19,5.84,3,-4,-1.33,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
74,71,2008,2008-10-26,7,8,27.297,NYG,@,PIT,W 21-14,*,19,32,59.38,199,1,0,87.9,0,0,6.22,6.84,4,-1,-0.25,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
75,72,2008,2008-11-02,8,9,27.304,NYG,,DAL,W 35-14,*,16,27,59.26,147,3,1,95.8,4,28,5.44,6.00,0,0,,0,0,0,2,2,0,0,0,0,,,,,,,,Eli Manning,MannEl00
76,73,2008,2008-11-09,9,10,27.311,NYG,@,PHI,W 36-31,*,17,31,54.84,191,2,1,81.5,1,9,6.16,6.00,1,2,2.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
77,74,2008,2008-11-16,10,11,27.318,NYG,,BAL,W 30-10,*,13,23,56.52,153,1,1,73.3,1,7,6.65,5.57,2,-3,-1.50,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
78,75,2008,2008-11-23,11,12,27.325,NYG,@,ARI,W 37-29,*,26,33,78.79,240,3,0,127.3,1,6,7.27,9.09,2,-2,-1.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
79,76,2008,2008-11-30,12,13,27.332,NYG,@,WAS,W 23-7,*,21,34,61.76,305,1,1,88.5,2,9,8.97,8.24,4,7,1.75,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
80,77,2008,2008-12-07,13,14,27.339,NYG,,PHI,L 14-20,*,13,27,48.15,123,1,0,73.5,0,0,4.56,5.30,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
81,78,2008,2008-12-14,14,15,27.346,NYG,@,DAL,L 8-20,*,18,35,51.43,191,0,2,43.9,8,45,5.46,2.89,0,0,,0,0,0,2,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
82,79,2008,2008-12-21,15,16,27.353,NYG,,CAR,W 34-28,*,17,27,62.96,181,1,0,94.8,3,23,6.70,7.44,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
83,80,2008,2008-12-28,16,17,27.360,NYG,@,MIN,L 19-20,*,11,19,57.89,119,0,0,76.4,1,5,6.26,6.26,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
84,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Eli Manning,MannEl00
85,81,2009,2009-09-13,1,1,28.253,NYG,,WAS,W 23-17,*,20,29,68.97,256,1,1,93.5,1,8,8.83,7.97,3,-3,-1.00,0,0,0,2,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
86,82,2009,2009-09-20,2,2,28.260,NYG,@,DAL,W 33-31,*,25,38,65.79,330,2,0,110.6,0,0,8.68,9.74,1,2,2.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
87,83,2009,2009-09-27,3,3,28.267,NYG,@,TAM,W 24-0,*,14,24,58.33,161,2,0,106.4,0,0,6.71,8.38,1,9,9.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
88,84,2009,2009-10-04,4,4,28.274,NYG,@,KAN,W 27-16,*,20,34,58.82,292,3,1,104.0,1,8,8.59,9.03,0,0,,0,0,0,1,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
89,85,2009,2009-10-11,5,5,28.281,NYG,,OAK,W 44-7,*,8,10,80.00,173,2,0,158.3,0,0,17.30,21.30,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
90,86,2009,2009-10-18,6,6,28.288,NYG,@,NOR,L 27-48,*,14,31,45.16,178,1,1,61.0,1,9,5.74,4.94,1,-1,-1.00,0,0,0,1,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
91,87,2009,2009-10-25,7,7,28.295,NYG,,ARI,L 17-24,*,19,37,51.35,243,1,3,47.5,3,23,6.57,3.46,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
92,88,2009,2009-11-01,8,8,28.302,NYG,@,PHI,L 17-40,*,20,39,51.28,222,1,2,55.7,2,7,5.69,3.90,3,34,11.33,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
93,89,2009,2009-11-08,9,9,28.309,NYG,,SDG,L 20-21,*,25,33,75.76,215,2,0,112.6,5,27,6.52,7.73,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
94,90,2009,2009-11-22,10,11,28.323,NYG,,ATL,W 34-31,*,25,39,64.10,384,3,1,111.5,1,16,9.85,10.23,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,,Eli Manning,MannEl00
95,91,2009,2009-11-26,11,12,28.327,NYG,@,DEN,L 6-26,*,24,40,60.00,230,0,1,65.6,3,20,5.75,4.63,1,3,3.00,0,0,0,1,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
96,92,2009,2009-12-06,12,13,28.337,NYG,,DAL,W 31-24,*,11,25,44.00,241,2,1,88.9,1,4,9.64,9.44,2,-2,-1.00,0,0,0,0,,0,1,0,0,,,,,,,,Eli Manning,MannEl00
97,93,2009,2009-12-13,13,14,28.344,NYG,,PHI,L 38-45,*,27,38,71.05,391,3,0,130.5,3,12,10.29,11.87,2,18,9.00,0,0,0,2,2,0,0,0,0,,,,,,,,Eli Manning,MannEl00
98,94,2009,2009-12-21,14,15,28.352,NYG,@,WAS,W 45-12,*,19,26,73.08,268,3,0,144.4,2,22,10.31,12.62,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
99,95,2009,2009-12-27,15,16,28.358,NYG,,CAR,L 9-41,*,29,43,67.44,296,1,2,75.3,4,39,6.88,5.26,2,6,3.00,0,0,0,3,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
100,96,2009,2010-01-03,16,17,29.000,NYG,@,MIN,L 7-44,*,17,23,73.91,141,0,1,71.1,3,21,6.13,4.17,0,0,,0,0,0,1,1,0,0,0,0,,,,,,,,Eli Manning,MannEl00
101,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Eli Manning,MannEl00
102,97,2010,2010-09-12,1,1,29.252,NYG,,CAR,W 31-18,*,20,30,66.67,263,3,3,87.9,1,5,8.77,6.27,4,-2,-0.50,0,0,0,0,,0,0,0,0,,,,,,,,Eli Manning,MannEl00
