,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
14,15,1997,1997-12-14,15,16,25.084,SEA,@,OAK,W 22-21,*,23,37,62.16,283,1,2,72.2,2,5,7.65,5.76,6,11,1.83,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-2,0,,Jon Kitna,KitnJo00
15,16,1997,1997-12-21,16,17,25.091,SEA,,SFO,W 38-9,,8,8,100.00,88,0,0,112.5,1,5,11.00,11.00,2,0,0.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,Jon Kitna,KitnJo00
16,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jon Kitna,KitnJo00
17,17,1998,1998-09-06,1,1,,SEA,@,PHI,W 38-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jon Kitna,KitnJo00
18,18,1998,1998-09-13,2,2,,SEA,,ARI,W 33-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jon Kitna,KitnJo00
19,19,1998,1998-09-20,3,3,,SEA,,WAS,W 24-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jon Kitna,KitnJo00
20,20,1998,1998-09-27,4,4,,SEA,@,PIT,L 10-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jon Kitna,KitnJo00
21,21,1998,1998-10-04,5,5,26.013,SEA,@,KAN,L 6-17,,3,12,25.00,42,0,1,6.9,0,0,3.50,-0.25,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
22,22,1998,1998-10-11,6,6,,SEA,,DEN,L 16-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jon Kitna,KitnJo00
23,23,1998,1998-10-25,7,8,,SEA,@,SDG,W 27-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jon Kitna,KitnJo00
24,24,1998,1998-11-01,8,9,,SEA,,OAK,L 18-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jon Kitna,KitnJo00
25,25,1998,1998-11-08,9,10,,SEA,,KAN,W 24-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jon Kitna,KitnJo00
26,26,1998,1998-11-15,10,11,,SEA,@,OAK,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jon Kitna,KitnJo00
27,27,1998,1998-11-22,11,12,,SEA,@,DAL,L 22-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jon Kitna,KitnJo00
28,28,1998,1998-11-29,12,13,26.069,SEA,,TEN,W 20-18,*,24,39,61.54,298,2,1,91.6,1,2,7.64,7.51,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
29,29,1998,1998-12-06,13,14,26.076,SEA,@,NYJ,L 31-32,*,17,24,70.83,278,2,2,102.4,1,7,11.58,9.50,3,25,8.33,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Jon Kitna,KitnJo00
30,30,1998,1998-12-13,14,15,26.083,SEA,,SDG,W 38-17,*,16,31,51.61,140,1,3,35.1,2,10,4.52,0.81,6,4,0.67,1,0,0,0,,0,0.0%,,1,6,2,0,0,1,0,0,,Jon Kitna,KitnJo00
31,31,1998,1998-12-20,15,16,26.090,SEA,,IND,W 27-23,*,16,29,55.17,177,1,0,85.0,4,27,6.10,6.79,5,17,3.40,0,0,0,0,,0,0.0%,,0,0,2,0,0,2,-10,0,,Jon Kitna,KitnJo00
32,32,1998,1998-12-27,16,17,26.097,SEA,@,DEN,L 21-28,*,22,37,59.46,242,1,1,76.6,3,26,6.54,5.86,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Jon Kitna,KitnJo00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jon Kitna,KitnJo00
34,33,1999,1999-09-12,1,1,26.356,SEA,,DET,L 20-28,*,20,30,66.67,202,2,0,107.9,6,28,6.73,8.07,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
35,34,1999,1999-09-19,2,2,,SEA,@,CHI,W 14-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jon Kitna,KitnJo00
36,35,1999,1999-09-26,3,3,27.005,SEA,@,PIT,W 29-10,*,18,29,62.07,265,0,0,91.9,1,14,9.14,9.14,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,0,0,,Jon Kitna,KitnJo00
37,36,1999,1999-10-03,4,4,27.012,SEA,,OAK,W 22-21,*,15,30,50.00,213,2,1,81.7,2,12,7.10,6.93,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,2,0,0,2,-2,0,,Jon Kitna,KitnJo00
38,37,1999,1999-10-17,5,6,27.026,SEA,@,SDG,L 10-13,*,17,29,58.62,151,1,1,69.8,3,11,5.21,4.34,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-4,0,,Jon Kitna,KitnJo00
39,38,1999,1999-10-24,6,7,27.033,SEA,,BUF,W 26-16,*,17,30,56.67,276,2,0,109.9,1,1,9.20,10.53,6,4,0.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
40,39,1999,1999-11-01,7,8,27.041,SEA,@,GNB,W 27-7,*,12,19,63.16,109,2,0,113.7,2,19,5.74,7.84,3,3,1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,Jon Kitna,KitnJo00
41,40,1999,1999-11-07,8,9,27.047,SEA,,CIN,W 37-20,*,14,24,58.33,202,3,2,90.6,2,15,8.42,7.17,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Jon Kitna,KitnJo00
42,41,1999,1999-11-14,9,10,27.054,SEA,,DEN,W 20-17,*,16,31,51.61,235,2,1,84.7,1,5,7.58,7.42,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-1,0,,Jon Kitna,KitnJo00
43,42,1999,1999-11-21,10,11,27.061,SEA,@,KAN,W 31-19,*,14,33,42.42,235,2,1,74.7,0,0,7.12,6.97,7,14,2.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,-2,0,,Jon Kitna,KitnJo00
44,43,1999,1999-11-28,11,12,27.068,SEA,,TAM,L 3-16,*,19,44,43.18,197,0,5,17.1,3,27,4.48,-0.64,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,0,0,,Jon Kitna,KitnJo00
45,44,1999,1999-12-05,12,13,27.075,SEA,@,OAK,L 21-30,*,22,39,56.41,245,2,2,71.0,1,11,6.28,5.00,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
46,45,1999,1999-12-12,13,14,27.082,SEA,,SDG,L 16-19,*,25,40,62.50,285,1,1,81.8,3,14,7.13,6.50,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
47,46,1999,1999-12-19,14,15,27.089,SEA,@,DEN,L 30-36,*,22,42,52.38,278,2,0,89.2,3,28,6.62,7.57,0,0,,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,,Jon Kitna,KitnJo00
48,47,1999,1999-12-26,15,16,27.096,SEA,,KAN,W 23-14,*,18,30,60.00,216,2,0,104.3,3,9,7.20,8.53,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
49,48,1999,2000-01-02,16,17,27.103,SEA,@,NYJ,L 9-19,*,21,45,46.67,237,0,2,44.4,1,4,5.27,3.27,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jon Kitna,KitnJo00
51,49,2000,2000-09-03,1,1,27.348,SEA,@,MIA,L 0-23,*,6,15,40.00,54,0,4,10.8,1,0,3.60,-8.40,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,-4,0,,Jon Kitna,KitnJo00
52,50,2000,2000-09-10,2,2,27.355,SEA,,STL,L 34-37,*,20,31,64.52,245,1,2,72.6,3,8,7.90,5.65,3,24,8.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Jon Kitna,KitnJo00
53,51,2000,2000-09-17,3,3,27.362,SEA,,NOR,W 20-10,*,22,29,75.86,193,1,1,90.2,4,24,6.66,5.79,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
54,52,2000,2000-09-24,4,4,28.003,SEA,@,SDG,W 20-12,*,11,21,52.38,196,1,0,100.5,5,35,9.33,10.29,6,22,3.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
55,53,2000,2000-10-02,5,5,28.011,SEA,@,KAN,L 17-24,*,17,28,60.71,140,1,1,70.5,5,37,5.00,4.11,7,15,2.14,0,0,0,0,,0,0.0%,,0,0,2,0,0,2,-4,0,,Jon Kitna,KitnJo00
56,54,2000,2000-10-08,6,6,,SEA,@,CAR,L 3-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jon Kitna,KitnJo00
57,55,2000,2000-10-15,7,7,28.024,SEA,,IND,L 24-37,,5,6,83.33,57,0,0,106.2,1,4,9.50,9.50,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Jon Kitna,KitnJo00
58,56,2000,2000-10-22,8,8,28.031,SEA,@,OAK,L 3-31,,11,18,61.11,85,0,0,72.7,1,1,4.72,4.72,5,9,1.80,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,,Jon Kitna,KitnJo00
59,57,2000,2000-10-29,9,9,28.038,SEA,,KAN,L 19-24,*,26,42,61.90,224,2,3,62.0,3,16,5.33,3.07,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
60,58,2000,2000-11-05,10,10,28.045,SEA,,SDG,W 17-15,*,11,19,57.89,85,2,1,82.1,1,7,4.47,4.21,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
61,59,2000,2000-11-12,11,11,28.052,SEA,@,JAX,W 28-21,*,22,33,66.67,231,3,0,117.1,1,1,7.00,8.82,5,3,0.60,0,0,0,0,,0,0.0%,,0,0,3,0,0,3,-7,0,,Jon Kitna,KitnJo00
62,60,2000,2000-11-26,12,13,28.066,SEA,,DEN,L 31-38,,20,42,47.62,226,1,2,52.3,0,0,5.38,3.71,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
63,61,2000,2000-12-03,13,14,28.073,SEA,@,ATL,W 30-10,*,25,34,73.53,252,1,0,104.0,0,0,7.41,8.00,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
64,62,2000,2000-12-10,14,15,28.080,SEA,@,DEN,L 24-31,*,26,41,63.41,298,3,3,79.1,0,0,7.27,5.44,7,27,3.86,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
65,63,2000,2000-12-16,15,16,28.086,SEA,,OAK,W 27-24,*,19,30,63.33,177,2,1,87.8,3,24,5.90,5.73,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,-1,0,,Jon Kitna,KitnJo00
66,64,2000,2000-12-23,16,17,28.093,SEA,,BUF,L 23-42,*,18,29,62.07,195,0,1,67.5,5,9,6.72,5.17,4,17,4.25,1,0,0,0,,0,0.0%,,1,6,4,2,0,2,-3,0,,Jon Kitna,KitnJo00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jon Kitna,KitnJo00
68,65,2001,2001-09-09,1,1,28.353,CIN,,NWE,W 23-17,*,18,27,66.67,204,1,0,101.5,1,8,7.56,8.30,2,-3,-1.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Jon Kitna,KitnJo00
69,66,2001,2001-09-23,2,2,29.002,CIN,,BAL,W 21-10,*,19,30,63.33,154,1,0,87.4,2,18,5.13,5.80,1,2,2.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,Jon Kitna,KitnJo00
70,67,2001,2001-09-30,3,3,29.009,CIN,@,SDG,L 14-28,*,18,32,56.25,135,2,3,48.3,2,9,4.22,1.25,5,10,2.00,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,-8,0,,Jon Kitna,KitnJo00
71,68,2001,2001-10-07,4,4,29.016,CIN,@,PIT,L 7-16,*,19,34,55.88,164,1,1,66.3,2,15,4.82,4.09,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
72,69,2001,2001-10-14,5,5,29.023,CIN,,CLE,W 24-14,*,20,38,52.63,201,1,0,76.8,0,0,5.29,5.82,4,18,4.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-2,0,,Jon Kitna,KitnJo00
73,70,2001,2001-10-21,6,6,29.030,CIN,,CHI,L 0-24,*,19,46,41.30,244,0,1,49.5,2,15,5.30,4.33,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Jon Kitna,KitnJo00
74,71,2001,2001-10-28,7,7,29.037,CIN,@,DET,W 31-27,*,17,27,62.96,204,2,2,79.9,1,16,7.56,5.70,3,26,8.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
75,72,2001,2001-11-11,8,9,29.051,CIN,@,JAX,L 13-30,*,28,48,58.33,303,0,1,68.3,4,24,6.31,5.38,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,3,0,0,3,-3,0,,Jon Kitna,KitnJo00
76,73,2001,2001-11-18,9,10,29.058,CIN,,TEN,L 7-20,*,23,41,56.10,234,1,2,60.4,1,10,5.71,4.00,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Jon Kitna,KitnJo00
77,74,2001,2001-11-25,10,11,29.065,CIN,@,CLE,L 0-18,*,8,19,42.11,85,0,2,16.2,0,0,4.47,-0.26,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
78,75,2001,2001-12-02,11,12,29.072,CIN,,TAM,L 13-16,*,19,38,50.00,144,1,1,57.3,3,29,3.79,3.13,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,Jon Kitna,KitnJo00
79,76,2001,2001-12-09,12,13,29.079,CIN,,JAX,L 10-14,*,16,30,53.33,147,0,1,53.1,1,7,4.90,3.40,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
80,77,2001,2001-12-16,13,14,29.086,CIN,@,NYJ,L 14-15,,10,17,58.82,93,0,3,34.3,0,0,5.47,-2.47,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Jon Kitna,KitnJo00
